chrom,pos,beta,F,p,LOD,n
chr01,131685,-0.0007999999999999999,0.5387717152934266,0.4654656339618859,0.3321123781233933,70
chr01,131821,-0.0012592436974789916,1.2745340781668866,0.26294387033869693,0.5801369488631055,69
chr01,200772,0.0009063492063492065,0.6806270753826451,0.4122139896125204,0.38487727333209915,71
chr01,200779,-0.0008954248366013067,0.6451327880950694,0.42465689028979925,0.3719618248570643,70
chr01,222996,0.00022206439393939354,0.03849333164647472,0.8450873397302512,0.0730984044198465,65
chr01,223269,0.00022206439393939354,0.03849333164647472,0.8450873397302512,0.0730984044198465,65
chr01,238341,-0.0007760416666666665,0.45966432714378747,0.5001509807591606,0.30089887523849235,68
chr01,238503,-0.0007633087633087635,0.46643761645851245,0.49695092322345047,0.3036864982397858,70
chr01,238526,-0.0010587121212121214,0.8467258052341273,0.36099032936401665,0.44250443233284503,65
chr01,243020,-0.000865196078431372,0.604969965376382,0.4393858437941809,0.35715393936159157,70
chr01,244975,0.0007762321144674089,0.4971256885809243,0.4831391561500815,0.31592776356751734,71
chr01,251624,-0.0007762321144674089,0.4971256885809256,0.4831391561500815,0.31592776356751734,71
chr01,351727,-0.0011470588235294118,1.0376993766733165,0.31207682797203967,0.5057384769529963,68
chr01,378870,-0.001014285714285714,0.8334095130656345,0.3645138955477851,0.43828591139346934,70
chr01,409030,-0.0009240196078431367,0.6874176137404252,0.4099450921535568,0.38727430857691014,70
chr01,409188,-0.0006778801843317971,0.3399922062372371,0.5618827923649156,0.250354267950296,66
chr01,412390,0.0007990196078431377,0.5014029612672147,0.4814158918146715,0.3174795775144516,67
chr01,412674,0.0011575630252100837,1.0718546406080773,0.3042492679469981,0.5167704580509349,69
chr01,415635,0.0011428571428571425,1.0137894920579487,0.3176739495095811,0.49801839753705124,68
chr01,460564,-0.0013714285714285714,1.5420472440944901,0.21857946262230463,0.6603906460862836,70
chr01,475305,0.0019286987522281645,2.9081679999676715,0.09290704052692177,1.0319513737767183,67
chr01,476636,0.001837418300653594,2.816431983836945,0.09789413870323804,1.0092433102912879,70
chr01,476659,0.001735691573926869,2.5593375660041624,0.11421376218115908,0.9422815626468046,71
chr01,494511,0.0019368686868686872,3.0903018416586714,0.08332748262491982,1.079211738282595,69
chr01,545840,0.0017048823016564954,2.414307598557379,0.12501359280475693,0.9030427633187096,68
chr01,553844,-0.002076480263157895,3.6418635827796164,0.06056618928187303,1.2177697505222285,70
chr01,556600,0.0021262668918918914,3.7098496544163906,0.05833649714979058,1.2340596519058993,69
