chrom,pos,beta,F,p,LOD,n
chr01,131685,-0.0027142857142857147,1.5528492519148112,0.21699139923209676,0.6635574797001611,70
chr01,131821,-0.003605462184873948,2.630046191966386,0.1095555831020174,0.9603654852998643,69
chr01,200772,0.0034607142857142835,2.5213680547487725,0.11688535038656094,0.932239916938778,71
chr01,200779,-0.0032279411764705853,2.153913436587155,0.14681732649821938,0.8332226885716245,70
chr01,222996,0.0023229166666666645,1.0410431215406795,0.31148122210083,0.5065681300122141,65
chr01,223269,0.0023229166666666645,1.0410431215406795,0.31148122210083,0.5065681300122141,65
chr01,238341,-0.004965277777777776,5.292668239159203,0.024583577158727308,1.609354922618695,68
chr01,238503,-0.0041355446355446366,3.5994354403945352,0.062046407979909915,1.2072833558197091,70
chr01,238526,-0.0047954545454545455,4.472005155221322,0.03841705244904164,1.4154759594697226,65
chr01,243020,-0.004630718954248362,4.557624891323714,0.036379050090976736,1.4391486451744888,70
chr01,244975,0.004359697933227345,4.082291306859887,0.04721827270999528,1.3258899038781766,71
chr01,251624,-0.004359697933227346,4.082291306859887,0.04721827270999528,1.3258899038781766,71
chr01,351727,-0.0038529411764705876,2.9141445718034804,0.09250686868164577,1.0338260194794733,68
chr01,378870,-0.0035999999999999986,2.662713749787267,0.10734833191199494,0.9692046996864605,70
chr01,409030,-0.0034779411764705864,2.4729002147499157,0.12046571476384593,0.919136538213972,70
chr01,409188,-0.0030949308755760367,1.7651657247852675,0.18869942428644412,0.7242294248462074,66
chr01,412390,0.0031256684491978615,1.941910417737596,0.16820800780038658,0.7741533327905614,67
chr01,412674,0.0038210084033613438,2.9422633085589087,0.09091145656640869,1.0413813839941541,69
chr01,415635,0.0034038961038961027,2.345122448319781,0.13045515932222218,0.8845387404743525,68
chr01,460564,-0.0036142857142857144,2.7078586537265177,0.1044699213025645,0.9810087324493122,70
chr01,475305,0.004744652406417113,4.513592536407627,0.037434633950915445,1.4267264092001541,67
chr01,476636,0.004516339869281044,4.321127640265945,0.041417444291452,1.3828167032301995,70
chr01,476659,0.004246820349761527,3.861959018638742,0.05341956708376982,1.2722996358558614,71
